,AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,Unnamed: 23,Unnamed: 24,Unnamed: 25,Contador,15289,Unnamed: 28,Unnamed: 29,ACTIVIDAD.1,2,Unnamed: 32,SIEMBRA,3,FUMIGADA,2.1,ABONADA,74,RENOVADA,292,CORTE,624,HENOLAJE,645,DESBROSADA,695,ROTOBO,1695,RIEGO,2175,ENMIENDA,2340,ENCALADO,2485,PASTOREO,832,INTERSIEMBRA,9197,RASTRILLO,9677
489,2017,7,PARAISO,7,22048,ABONADA,2017-07-17 00:00:00,A=17/7 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2017,7,RANCHO,8,4766,ABONADA,2017-07-17 00:00:00,A=17/7 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2017,7,RANCHO,9,5770,ABONADA,2017-07-17 00:00:00,A=17/7 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2017,7,RANCHO,10,5446,ABONADA,2017-07-17 00:00:00,A=17/7 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2017,7,RANCHO,11,3274,ABONADA,2017-07-17 00:00:00,A=17/7 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2017,7,JUNCAL,16,11994,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2017,7,JUNCAL,17,10827,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2017,7,LA ISLA,18,11883,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2017,7,LA ISLA,19,5951,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2017,7,RANCHO,1,4943,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2017,7,RANCHO,7,4679,FUMIGADA,2017-07-18 00:00:00,18/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2017,7,JUNCAL,19,16499,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2017,7,LA ISLA,12,6734,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2017,7,MANGA LARGA,6,7836,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2017,7,MANGA LARGA,7,5983,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2017,7,PARAISO,4,16291,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2017,7,PARAISO,5,22616,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2017,7,PARAISO,6,21707,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2017,7,RANCHO,8,4766,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2017,7,RANCHO,9,5770,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2017,7,RANCHO,10,5446,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2017,7,RANCHO,11,3274,FUMIGADA,2017-07-24 00:00:00,24/7 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2017,7,JUNCAL,12,19353,FUMIGADA,2017-07-29 00:00:00,29/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2017,7,JUNCAL,13,13263,FUMIGADA,2017-07-29 00:00:00,29/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2017,7,JUNCAL,20,17387,FUMIGADA,2017-07-29 00:00:00,29/7 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2017,8,PARAISO,7,22048,FUMIGADA,2017-08-03 00:00:00,3/8 CASTA CARRIER HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2017,8,JUNCAL,12,19353,SIEMBRA,2017-08-07 00:00:00,encalado para sembrar SEMBRADO EL 7/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2017,8,PARAISO,8,24604,FUMIGADA,2017-08-08 00:00:00,8/8 CASTA ALGANOVA HUMINOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2017,8,JUNCAL,21,15900,FUMIGADA,2017-08-09 00:00:00,9/8 CASTA CARRIER ALGANOVA HUMINONA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2017,8,PARAISO,9,25492,FUMIGADA,2017-08-09 00:00:00,9/8 CASTA CARRIER ALGANOVA HUMINONA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2017,8,JUNCAL,1,15501,FUMIGADA,2017-08-11 00:00:00,11/8 CASTA  ALGANOVA HUMINONA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2017,8,JUNCAL,2,17504,FUMIGADA,2017-08-11 00:00:00,11/8 CASTA  ALGANOVA HUMINONA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2017,8,LA ISLA,33,8074,FUMIGADA,2017-08-11 00:00:00,11/8/ CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2017,8,RANCHO,12,2978,FUMIGADA,2017-08-11 00:00:00,11/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2017,8,RANCHO,13,9486,FUMIGADA,2017-08-11 00:00:00,11/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2017,8,JUNCAL,3,15720,FUMIGADA,2017-08-14 00:00:00,14/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2017,8,LA ISLA,15,7587,FUMIGADA,2017-08-14 00:00:00,14/8  CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2017,8,LA ISLA,28,16304,FUMIGADA,2017-08-14 00:00:00,14/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2017,8,LA ISLA,29,14810,FUMIGADA,2017-08-14 00:00:00,14/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2017,8,MANGA LARGA,1,10141,FUMIGADA,2017-08-14 00:00:00,14/8  CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2017,8,MANGA LARGA,2,10825,FUMIGADA,2017-08-14 00:00:00,14/8  CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2017,8,PARAISO,10,24440,FUMIGADA,2017-08-14 00:00:00,14/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2017,8,PARAISO,11,19170,FUMIGADA,2017-08-14 00:00:00,14/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2017,8,LA ISLA,34,8302,FUMIGADA,2017-08-15 00:00:00,15/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2017,8,LA ISLA,1,5652,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2017,8,LA ISLA,2,3482,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2017,8,LA ISLA,3,4869,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2017,8,LA ISLA,9,7215,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2017,8,LA ISLA,10,7124,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2017,8,LA ISLA,11,5185,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2017,8,LA ISLA,16,8412,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2017,8,LA ISLA,25,7917,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2017,8,LA ISLA,31,5354,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2017,8,LA ISLA,32,8156,FUMIGADA,2017-08-22 00:00:00,22/8 CASTA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2017,8,PARAISO,12,22432,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2017,8,PARAISO,13,15112,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2017,8,PARAISO,14,12924,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2017,8,PARAISO,15,13323,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2017,8,RANCHO,2,5176,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2017,8,RANCHO,14,9724,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2017,8,RANCHO,15,8886,FUMIGADA,2017-08-26 00:00:00,26/8 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2017,8,JUNCAL,4,13510,FUMIGADA,2017-08-27 00:00:00,27/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2017,8,JUNCAL,5,12257,FUMIGADA,2017-08-27 00:00:00,27/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2017,8,JUNCAL,6,12173,FUMIGADA,2017-08-27 00:00:00,27/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2017,8,PARAISO,1,12671,FUMIGADA,2017-08-29 00:00:00,29/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2017,8,PARAISO,16,11357,FUMIGADA,2017-08-29 00:00:00,29/8 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2017,9,JUNCAL,7,13347,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2017,9,JUNCAL,8,11526,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2017,9,JUNCAL,9,12543,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2017,9,LA ISLA,21,5037,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2017,9,LA ISLA,30,8687,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2017,9,LA ISLA,35,11572,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2017,9,MANGA LARGA,3,10826,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2017,9,PARAISO,2,13855,FUMIGADA,2017-09-04 00:00:00,4/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2017,9,JUNCAL,18,12264,FUMIGADA,2017-09-10 00:00:00,10/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2017,9,JUNCAL,10,11019,FUMIGADA,2017-09-12 00:00:00,12/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2017,9,JUNCAL,11,12330,FUMIGADA,2017-09-12 00:00:00,12/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2017,9,LA ISLA,5,14809,FUMIGADA,2017-09-12 00:00:00,12/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2017,9,LA ISLA,19,5951,RENOVADA,2017-09-20 00:00:00,R=20/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2017,9,LA ISLA,20,5703,RENOVADA,2017-09-20 00:00:00,R=20/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2017,9,JUNCAL,14,11906,ABONADA,2017-09-21 00:00:00,A=21/9 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2017,9,JUNCAL,15,11214,ABONADA,2017-09-21 00:00:00,A=21/9 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2017,9,JUNCAL,16,11994,ABONADA,2017-09-21 00:00:00,A=21/9 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2017,9,JUNCAL,17,10827,ABONADA,2017-09-21 00:00:00,A=21/9 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2017,9,LA ISLA,13,8426,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2017,9,LA ISLA,24,4950,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2017,9,PARAISO,3,14421,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2017,9,PARAISO,4,16291,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2017,9,PARAISO,5,22616,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2017,9,PARAISO,6,21707,FUMIGADA,2017-09-21 00:00:00,21/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2017,9,JUNCAL,16,11994,RENOVADA,2017-09-21 00:00:00,R=21/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2017,9,JUNCAL,12,19353,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2017,9,JUNCAL,13,13263,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2017,9,JUNCAL,14,11906,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2017,9,MANGA LARGA,4,7217,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2017,9,MANGA LARGA,5,6907,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2017,9,MANGA LARGA,6,7836,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2017,9,MANGA LARGA,8,20855,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2017,9,RANCHO,3,5341,FUMIGADA,2017-09-22 00:00:00,22/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2017,9,JUNCAL,17,10827,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2017,9,JUNCAL,19,16499,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2017,9,LA ISLA,6,15591,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2017,9,LA ISLA,7,16013,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2017,9,RANCHO,5,4954,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2017,9,RANCHO,6,5098,RENOVADA,2017-09-22 00:00:00,R=22/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2017,9,LA ISLA,14,6900,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2017,9,LA ISLA,17,9896,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2017,9,LA ISLA,23,4765,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2017,9,LA ISLA,27,7359,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2017,9,LA ISLA,28,16304,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2017,9,LA ISLA,29,14810,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2017,9,LA ISLA,36,14693,FUMIGADA,2017-09-23 00:00:00,23/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2017,9,LA ISLA,6,15591,FUMIGADA,2017-09-25 00:00:00,25/9 CASTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2017,9,EL RECODO,1,,SIEMBRA,2017-09-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2017,9,JUNCAL,20,17387,ABONADA,2017-09-28 00:00:00,A=28/9 NUCLEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2017,9,JUNCAL,15,11214,FUMIGADA,2017-09-29 00:00:00,29/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2017,9,MANGA LARGA,7,5983,FUMIGADA,2017-09-29 00:00:00,29/9 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2017,9,LA ISLA,12,6734,RENOVADA,2017-09-29 00:00:00,R=29/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2017,9,JUNCAL,20,17387,RENOVADA,2017-09-30 00:00:00,R=30/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2017,10,JUNCAL,16,11994,FUMIGADA,2017-10-02 00:00:00,2/10 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2017,10,PARAISO,7,22048,FUMIGADA,2017-10-02 00:00:00,2/10 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2017,10,JUNCAL,21,15900,RENOVADA,2017-10-02 00:00:00,R=2/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
